1191,2000-10-09 20:46:29.0,1,99.12
1196,2000-08-07 15:08:42.0,1,96.78
1206,2000-04-13 10:46:23.0,1,91.39
1211,2000-11-24 03:00:41.0,1,98.45
1225,2000-06-09 01:30:25.0,1,97.97
1226,2000-07-31 23:14:23.0,1,97.76
1246,2000-09-28 22:04:53.0,1,99.89
1263,2000-02-26 01:30:42.0,1,97.16
1275,2000-07-02 14:54:06.0,1,92.08
1294,2000-11-16 21:28:18.0,1,93.33
1324,2000-07-03 00:16:37.0,1,94.16
1329,2000-10-29 07:03:17.0,1,94.28
1333,2000-09-28 19:00:47.0,1,90.39
1364,2000-06-11 12:28:41.0,1,96.61
1398,2000-03-07 05:23:09.0,1,90.8
1403,2000-04-27 01:36:30.0,1,96.84
1424,2000-08-01 09:31:00.0,1,96.44
1429,2000-08-17 20:14:06.0,1,90.35
1435,2000-03-11 05:02:20.0,1,92.14
1446,2000-11-05 00:06:14.0,1,91.56
1450,2000-10-22 17:37:11.0,1,96.63
1454,2000-06-09 15:15:39.0,1,96.61
1460,2000-10-13 23:44:33.0,1,95.48
1466,2000-06-18 08:53:33.0,1,97.13
1472,2000-07-09 23:38:32.0,1,94.79
1489,2000-06-17 03:52:36.0,1,96.71
1521,2000-10-08 06:06:16.0,1,93.22
1522,2000-05-07 17:15:43.0,1,95.23
1539,2000-09-05 19:57:08.0,1,90.37
1551,2000-08-12 02:00:51.0,1,98.71
1556,2000-03-23 11:18:58.0,1,99.38
1560,2000-04-30 11:17:18.0,1,96.54
1576,2000-12-20 23:56:34.0,1,95.15
1587,2000-03-19 06:54:29.0,1,98.33
1592,2000-06-19 20:16:46.0,1,91.37
1621,2000-04-29 06:52:00.0,1,95.18
1653,2000-06-25 16:01:47.0,1,93.06
1659,2000-07-19 00:04:08.0,1,97.59
1661,2000-07-19 09:23:51.0,1,99.08
1666,2000-08-22 21:07:54.0,1,97.39
1668,2000-01-20 09:25:43.0,1,94.28
1669,2000-07-21 15:45:04.0,1,94.7
1675,2000-01-10 13:36:49.0,1,92.17
1686,2000-03-19 09:57:33.0,1,97.93
1691,2000-05-27 15:38:53.0,1,99.28
1707,2000-01-17 08:08:59.0,1,94.03
1725,2000-03-29 14:52:05.0,1,95.19
1741,2000-07-11 02:13:25.0,1,99.69
1789,2000-03-23 15:58:26.0,1,97.32
1798,2000-10-23 21:20:58.0,1,96.09
1799,2000-05-13 01:43:17.0,1,93.97
1805,2000-02-18 23:42:11.0,1,91.96
1807,2000-07-07 08:43:19.0,1,91.75
1810,2000-09-17 00:01:03.0,1,93.78
1811,2000-07-20 14:37:10.0,1,94.79
1819,2000-01-13 20:41:30.0,1,93.05
1820,2000-07-18 16:38:22.0,1,94.35
1831,2000-11-23 04:45:45.0,1,91.48
1843,2000-02-05 19:50:41.0,1,99.48
1845,2000-01-15 00:27:07.0,1,94.44
1848,2000-03-17 01:10:54.0,1,96.82
1851,2000-07-28 18:54:27.0,1,90.0
1870,2000-01-30 20:46:15.0,1,97.61
1872,2000-05-02 19:20:26.0,1,93.63
1884,2000-12-21 20:08:04.0,1,95.71
1891,2000-10-10 00:00:19.0,1,96.54
1898,2000-12-20 05:26:58.0,1,98.93
1902,2000-09-22 15:31:17.0,1,93.41
1933,2000-02-08 05:34:48.0,1,99.81
1936,2000-03-23 18:55:51.0,1,95.71
1947,2000-10-07 13:23:50.0,1,90.64
1966,2000-02-07 09:31:49.0,1,93.7
1982,2000-04-19 07:58:50.0,1,98.58
2021,2000-04-13 23:18:26.0,1,94.08
2031,2000-11-30 05:54:39.0,1,93.74
2041,2000-06-21 12:43:27.0,1,90.08
2056,2000-05-12 19:27:23.0,1,99.22
2060,2000-06-27 12:37:35.0,1,97.33
2066,2000-09-01 07:01:34.0,1,92.12
2098,2000-02-05 01:33:08.0,1,93.47
2100,2000-06-19 00:24:33.0,1,95.47
2114,2000-03-02 14:41:22.0,1,99.5
2136,2000-03-26 14:29:42.0,1,99.13
2145,2000-09-10 02:22:51.0,1,98.46
2152,2000-11-10 14:30:26.0,1,91.53
2163,2000-03-16 11:54:58.0,1,97.67
2172,2000-07-12 16:15:25.0,1,99.88
2191,2000-10-18 11:14:43.0,1,98.61
2194,2000-11-08 04:40:10.0,1,99.4
2219,2000-10-17 16:43:39.0,1,94.19
2224,2000-01-27 10:08:45.0,1,98.32
2227,2000-09-13 21:49:56.0,1,96.01
2232,2000-05-16 06:20:24.0,1,91.31
2239,2000-04-20 02:22:35.0,1,91.72
2255,2000-08-25 20:48:03.0,1,95.22
2262,2000-12-15 16:22:55.0,1,91.09
2270,2000-09-06 14:22:45.0,1,92.54
2280,2000-10-25 18:19:55.0,1,97.03
2292,2000-06-10 01:55:04.0,1,99.19
2294,2000-02-12 08:01:36.0,1,96.48
2299,2000-10-06 16:24:27.0,1,92.35
2313,2000-02-10 06:50:28.0,1,93.61
2314,2000-05-07 16:15:13.0,1,94.02
2321,2000-07-26 04:08:07.0,1,93.35
2335,2000-03-05 23:15:08.0,1,96.2
2338,2000-11-03 19:21:51.0,1,94.19
2340,2000-10-31 09:27:01.0,1,94.47
2346,2000-11-30 15:26:50.0,1,96.8
2350,2000-07-06 06:49:04.0,1,97.93
2361,2000-02-02 01:45:34.0,1,92.98
2385,2000-08-04 23:08:41.0,1,90.46
2386,2000-09-27 05:46:42.0,1,98.74
2421,2000-09-07 13:16:00.0,1,97.03
2455,2000-11-27 00:30:51.0,1,93.4
2456,2000-12-12 13:39:53.0,1,94.51
2458,2000-02-15 06:05:20.0,1,96.59
2486,2000-06-05 11:27:29.0,1,94.91
2499,2000-08-17 12:43:21.0,1,98.82
2501,2000-05-18 13:43:14.0,1,97.16
2504,2000-04-29 08:15:09.0,1,98.33
2516,2000-08-23 21:40:02.0,1,90.11
2519,2000-01-07 09:05:21.0,1,95.99
2529,2000-06-24 18:46:12.0,1,92.05
2539,2000-11-06 21:49:30.0,1,95.19
2552,2000-03-23 15:56:07.0,1,92.88
2560,2000-03-02 02:45:13.0,1,93.59
2574,2000-07-22 03:55:58.0,1,92.7
2598,2000-09-01 19:17:35.0,1,96.44
2612,2000-06-05 01:29:55.0,1,93.86
2616,2000-09-29 11:23:32.0,1,99.71
2633,2000-08-08 13:36:07.0,1,92.87
2677,2000-11-27 19:13:28.0,1,93.77
2678,2000-12-16 23:45:05.0,1,99.45
2692,2000-04-22 18:52:12.0,1,92.29
2711,2000-06-01 06:13:45.0,1,96.62
2719,2000-09-01 13:23:06.0,1,97.74
2732,2000-12-30 12:43:57.0,1,94.28
2734,2000-08-27 23:20:33.0,1,99.97
2744,2000-05-29 16:20:18.0,1,99.28
2755,2000-02-08 07:40:20.0,1,98.73
2757,2000-11-14 10:43:06.0,1,91.89
2779,2000-01-18 08:49:53.0,1,93.18
2786,2000-06-26 01:01:47.0,1,91.13
2795,2000-08-05 20:36:59.0,1,93.92
2803,2000-02-24 19:53:18.0,1,98.53
2816,2000-08-08 01:49:36.0,1,95.71
2830,2000-04-13 15:39:52.0,1,98.9
2834,2000-02-24 00:37:37.0,1,96.82
2844,2000-12-24 22:58:24.0,1,91.62
2856,2000-09-08 19:20:33.0,1,94.95
2867,2000-02-16 01:35:51.0,1,98.17
2870,2000-02-22 16:34:11.0,1,93.72
2880,2000-11-13 21:06:43.0,1,98.43
2892,2000-09-19 08:14:57.0,1,97.79
2920,2000-10-24 20:29:23.0,1,96.03
2942,2000-04-08 00:29:33.0,1,98.8
2954,2000-06-20 12:13:12.0,1,99.32
2962,2000-08-20 01:38:47.0,1,90.13
2965,2000-04-08 17:24:12.0,1,98.98
3003,2000-03-16 15:44:58.0,1,98.49
3010,2000-08-20 09:40:25.0,1,96.95
3015,2000-09-06 01:12:49.0,1,94.2
3023,2000-06-29 14:21:53.0,1,95.44
3029,2000-08-12 11:38:39.0,1,98.87
3035,2000-08-25 07:48:33.0,1,95.26
3044,2000-05-28 08:45:58.0,1,96.23
3049,2000-12-20 12:27:56.0,1,91.14
3051,2000-06-26 23:46:07.0,1,98.67
3069,2000-04-20 09:06:59.0,1,98.16
3074,2000-04-07 22:59:28.0,1,90.04
3080,2000-11-27 13:45:29.0,1,92.56
3107,2000-05-06 16:27:22.0,1,91.62
3108,2000-07-16 05:52:17.0,1,95.27
3118,2000-07-24 07:30:43.0,1,99.47
3124,2000-12-21 19:17:17.0,1,94.63
3127,2000-07-19 05:43:00.0,1,98.87
3134,2000-11-23 09:45:02.0,1,93.94
3139,2000-10-08 20:09:23.0,1,96.78
3142,2000-01-30 13:16:50.0,1,97.58
3150,2000-05-17 12:38:35.0,1,92.28
3166,2000-03-24 00:17:06.0,1,90.62
3180,2000-09-17 17:12:32.0,1,93.33
3186,2000-01-03 00:52:24.0,1,96.77
3210,2000-09-04 03:47:03.0,1,98.53
3224,2000-05-31 08:38:59.0,1,95.64
3226,2000-06-28 16:37:51.0,1,99.71
3237,2000-04-20 14:06:18.0,1,100.0
3255,2000-05-26 15:04:17.0,1,90.31
3257,2000-04-16 00:31:18.0,1,91.82
3277,2000-03-26 14:41:56.0,1,90.66
3279,2000-08-27 05:36:53.0,1,98.99
3280,2000-12-24 23:02:50.0,1,94.71
3293,2000-06-10 11:22:23.0,1,92.48
3299,2000-09-09 07:28:11.0,1,93.16
3329,2000-08-08 13:51:34.0,1,94.93
3337,2000-11-06 13:09:53.0,1,97.64
3339,2000-08-11 12:39:53.0,1,90.02
3352,2000-08-11 10:41:37.0,1,93.29
3356,2000-12-03 09:53:24.0,1,95.51
3359,2000-11-29 20:08:02.0,1,90.33
3362,2000-09-06 10:17:16.0,1,98.78
3366,2000-10-07 18:10:22.0,1,95.62
3385,2000-01-30 15:32:02.0,1,92.8
3391,2000-04-11 05:51:40.0,1,97.47
3402,2000-08-03 22:47:31.0,1,93.05
3404,2000-05-10 23:54:51.0,1,99.82
3421,2000-05-05 07:26:00.0,1,91.12
3458,2000-09-13 01:37:44.0,1,91.29
3487,2000-07-26 09:00:31.0,1,90.76
3495,2000-06-29 20:34:27.0,1,91.48
3497,2000-03-17 05:15:11.0,1,96.04
3498,2000-03-05 03:55:53.0,1,99.73
3515,2000-03-05 01:47:04.0,1,97.6
3520,2000-08-09 23:42:05.0,1,94.8
3525,2000-11-07 10:26:40.0,1,90.46
3530,2000-10-21 22:36:08.0,1,93.75
3535,2000-02-13 03:59:07.0,1,97.57
3539,2000-06-29 07:29:37.0,1,95.0
3551,2000-03-22 00:42:05.0,1,99.93
3554,2000-06-22 13:52:37.0,1,97.54
3577,2000-04-19 15:36:31.0,1,97.31
3578,2000-12-18 01:10:29.0,1,90.28
3605,2000-09-06 19:16:28.0,1,95.6
3607,2000-08-26 18:25:24.0,1,96.92
3620,2000-07-10 14:02:13.0,1,94.18
3642,2000-03-06 01:48:03.0,1,93.25
3655,2000-08-22 11:08:42.0,1,98.28
3656,2000-12-26 10:47:44.0,1,98.86
3657,2000-12-23 23:48:55.0,1,93.77
3658,2000-09-29 10:19:59.0,1,91.84
3660,2000-12-27 08:54:31.0,1,92.04
3708,2000-06-15 09:45:57.0,1,92.41
3726,2000-06-28 09:35:07.0,1,92.37
3727,2000-02-22 15:34:02.0,1,94.97
3734,2000-08-12 17:50:09.0,1,99.44
3745,2000-05-17 03:42:05.0,1,96.18
3762,2000-06-13 02:11:43.0,1,94.05
3763,2000-05-09 05:51:18.0,1,94.85
3766,2000-01-07 15:11:40.0,1,93.96
3773,2000-01-09 18:01:21.0,1,94.59
3786,2000-02-27 11:33:14.0,1,90.05
3794,2000-01-04 12:18:28.0,1,94.87
3801,2000-07-15 05:45:09.0,1,98.42
3845,2000-12-24 07:17:02.0,1,98.58
3846,2000-12-25 08:44:33.0,1,96.48
3869,2000-03-21 16:05:47.0,1,98.09
3930,2000-07-20 07:42:13.0,1,99.0
3953,2000-07-23 07:51:36.0,1,96.69
3955,2000-11-28 22:44:48.0,1,93.37
3957,2000-07-03 16:33:28.0,1,94.77
3967,2000-09-11 13:45:24.0,1,96.34
3980,2000-02-15 08:27:53.0,1,99.53
3997,2000-11-22 08:11:55.0,1,99.32
4014,2000-05-29 21:42:48.0,1,95.13
4035,2000-12-25 03:32:51.0,1,98.94
4062,2000-03-22 02:32:45.0,1,95.75
4069,2000-12-29 19:11:03.0,1,94.02
4081,2000-03-14 12:53:41.0,1,95.27
4082,2000-02-28 03:41:17.0,1,93.81
4108,2000-10-06 16:03:22.0,1,96.0
4126,2000-06-26 02:25:12.0,1,92.2
4131,2000-09-13 01:16:41.0,1,94.1
4133,2000-02-09 00:18:58.0,1,98.8
4145,2000-11-05 10:29:45.0,1,90.47
4164,2000-01-28 22:27:59.0,1,91.59
4204,2000-03-20 09:56:01.0,1,94.77
4208,2000-04-17 21:23:31.0,1,96.93
4216,2000-11-13 15:00:26.0,1,98.42
4221,2000-02-23 14:42:40.0,1,97.47
4228,2000-02-22 16:34:20.0,1,90.36
4243,2000-06-28 15:22:11.0,1,95.84
4277,2000-10-17 03:39:36.0,1,94.59
4288,2000-06-13 01:19:24.0,1,99.57
4308,2000-06-30 23:43:21.0,1,90.57
4314,2000-04-25 23:03:43.0,1,99.46
4350,2000-11-11 17:01:05.0,1,99.08
4376,2000-01-08 04:19:29.0,1,92.09
4377,2000-07-18 07:24:48.0,1,96.69
4380,2000-11-30 17:41:39.0,1,94.84
4383,2000-02-17 13:50:46.0,1,92.6
4393,2000-11-01 04:29:25.0,1,90.35
4413,2000-05-06 11:10:05.0,1,98.09
4419,2000-04-19 16:25:21.0,1,90.76
4441,2000-01-15 22:28:15.0,1,97.68
4461,2000-04-16 22:13:10.0,1,91.54
4463,2000-08-21 11:59:46.0,1,95.66
4465,2000-08-31 13:57:48.0,1,97.99
4472,2000-08-04 05:23:10.0,1,94.29
4485,2000-03-13 02:36:26.0,1,94.83
4486,2000-02-24 11:27:23.0,1,90.08
4488,2000-09-24 22:49:34.0,1,92.76
4496,2000-05-04 16:42:33.0,1,91.01
4499,2000-09-26 23:56:34.0,1,99.89
4510,2000-11-20 11:16:48.0,1,91.5
4512,2000-04-05 15:59:36.0,1,91.74
4520,2000-06-20 09:17:06.0,1,97.08
4524,2000-07-01 00:07:20.0,1,98.88
4539,2000-06-24 18:42:34.0,1,94.59
4542,2000-12-26 14:10:26.0,1,99.92
4546,2000-02-24 20:48:36.0,1,94.87
4556,2000-12-14 21:21:50.0,1,92.54
4559,2000-01-22 04:01:15.0,1,94.86
4565,2000-01-24 04:55:38.0,1,91.17
4568,2000-08-29 22:37:51.0,1,96.06
4586,2000-06-23 15:26:26.0,1,95.64
4596,2000-10-15 22:15:41.0,1,98.59
4620,2000-10-09 04:40:05.0,1,94.45
4643,2000-06-18 14:48:35.0,1,99.94
4672,2000-10-14 17:06:07.0,1,90.71
4696,2000-11-01 19:46:35.0,1,99.31
4705,2000-05-23 22:10:24.0,1,92.15
4711,2000-03-04 10:50:02.0,1,97.08
4735,2000-02-08 11:33:37.0,1,90.59
4739,2000-06-07 05:20:05.0,1,98.19
4742,2000-06-15 22:19:10.0,1,98.56
4756,2000-06-19 02:38:09.0,1,93.41
4759,2000-05-08 11:35:45.0,1,96.66
4760,2000-10-10 18:33:53.0,1,98.69
4766,2000-06-30 19:35:37.0,1,99.08
4773,2000-02-16 18:54:07.0,1,95.66
4800,2000-07-24 23:51:08.0,1,92.12
4802,2000-04-09 19:25:32.0,1,95.88
4803,2000-12-21 15:02:49.0,1,99.45
4813,2000-04-24 08:23:02.0,1,94.52
4820,2000-07-12 15:39:36.0,1,99.63
4821,2000-05-22 09:34:06.0,1,96.13
4830,2000-11-05 04:30:18.0,1,99.81
4833,2000-06-29 10:50:46.0,1,91.29
4838,2000-08-14 15:42:06.0,1,99.92
4866,2000-10-24 01:15:55.0,1,97.45
4877,2000-05-22 18:13:53.0,1,92.3
4886,2000-05-22 13:24:00.0,1,95.63
4907,2000-04-07 06:00:26.0,1,95.64
4920,2000-11-26 21:04:10.0,1,96.92
4929,2000-06-24 22:58:36.0,1,95.98
4957,2000-10-20 20:57:47.0,1,94.25
4964,2000-01-06 12:43:36.0,1,92.94
4988,2000-10-30 05:22:14.0,1,93.78
5000,2000-02-15 19:55:35.0,1,97.76
5006,2000-04-20 03:14:20.0,1,91.6
5016,2000-10-25 19:13:41.0,1,96.28
5017,2000-05-10 19:00:20.0,1,90.28
5048,2000-05-17 08:38:16.0,1,95.56
5053,2000-01-01 15:08:17.0,1,95.49
5054,2000-10-08 00:48:28.0,1,98.44
5066,2000-01-07 20:41:26.0,1,93.72
5068,2000-10-18 20:03:01.0,1,98.37
5075,2000-06-07 00:05:30.0,1,98.68
5078,2000-09-26 03:00:46.0,1,91.62
5082,2000-05-05 03:22:07.0,1,92.07
5093,2000-08-28 12:47:53.0,1,95.6
5096,2000-02-14 10:08:00.0,1,93.32
5109,2000-02-22 14:47:50.0,1,95.14
5115,2000-11-11 07:08:02.0,1,96.21
5127,2000-09-11 00:54:58.0,1,93.53
5133,2000-04-02 03:44:14.0,1,97.19
5143,2000-10-18 13:00:24.0,1,93.18
5156,2000-01-14 07:42:19.0,1,90.58
5162,2000-05-20 13:21:45.0,1,99.34
5194,2000-07-04 02:22:29.0,1,96.11
5212,2000-04-04 02:31:16.0,1,92.03
5214,2000-06-02 01:20:37.0,1,95.35
5221,2000-03-29 00:49:18.0,1,92.64
5229,2000-12-05 14:48:31.0,1,92.97
5235,2000-10-25 15:00:21.0,1,99.25
5244,2000-01-17 16:13:40.0,1,97.24
5249,2000-10-17 18:52:22.0,1,96.18
5253,2000-09-20 14:44:34.0,1,93.0
5257,2000-02-06 08:25:47.0,1,97.95
5262,2000-10-31 03:00:04.0,1,98.57
5268,2000-06-07 05:34:49.0,1,98.09
5284,2000-07-05 02:02:29.0,1,96.14
5286,2000-09-10 12:36:13.0,1,95.53
5294,2000-06-17 21:50:16.0,1,97.05
5320,2000-06-12 02:38:44.0,1,91.17
5333,2000-11-04 11:32:06.0,1,97.9
5336,2000-02-19 18:18:15.0,1,98.5
5365,2000-10-17 02:15:52.0,1,98.95
5409,2000-06-28 21:26:43.0,1,95.3
5427,2000-08-12 09:06:59.0,1,99.64
5431,2000-07-06 04:48:41.0,1,97.74
5438,2000-11-27 03:14:07.0,1,91.79
5440,2000-05-02 15:22:29.0,1,91.48
5448,2000-10-11 13:01:54.0,1,92.64
5474,2000-12-29 12:23:09.0,1,93.43
5478,2000-12-11 16:46:35.0,1,98.76
5497,2000-01-07 03:01:46.0,1,91.85
5498,2000-07-17 01:09:09.0,1,95.69
5499,2000-02-27 09:38:17.0,1,91.5
5505,2000-01-03 03:41:41.0,1,94.34
5508,2000-04-28 10:13:08.0,1,98.92
5521,2000-05-21 10:31:25.0,1,95.55
5525,2000-02-15 20:04:42.0,1,99.4
5526,2000-08-04 16:48:27.0,1,98.59
5539,2000-09-05 18:43:28.0,1,96.87
5541,2000-01-19 10:22:21.0,1,98.32
5548,2000-07-07 09:13:25.0,1,96.08
5560,2000-05-14 19:49:16.0,1,90.68
5565,2000-08-16 11:02:54.0,1,91.92
5572,2000-11-07 13:27:06.0,1,96.94
5593,2000-12-10 14:51:23.0,1,92.95
5632,2000-04-25 14:35:38.0,1,95.84
5655,2000-03-29 15:06:14.0,1,99.02
5658,2000-11-13 03:05:15.0,1,93.98
5664,2000-11-02 09:08:43.0,1,92.03
5671,2000-01-15 09:23:34.0,1,92.58
5681,2000-12-25 13:46:27.0,1,94.46
5689,2000-09-14 16:49:54.0,1,90.62
5693,2000-10-31 02:19:47.0,1,90.87
5696,2000-02-20 00:02:34.0,1,98.31
5700,2000-04-10 04:17:42.0,1,98.78
5746,2000-01-29 03:41:26.0,1,99.9
5749,2000-10-11 01:14:20.0,1,94.06
5751,2000-01-02 02:00:40.0,1,94.89
5761,2000-12-18 18:20:16.0,1,99.64
5765,2000-05-30 12:56:57.0,1,98.06
5811,2000-11-26 21:05:37.0,1,97.1
5833,2000-04-04 07:50:32.0,1,93.73
5842,2000-03-22 09:01:12.0,1,98.88
5844,2000-03-25 23:12:08.0,1,92.75
5845,2000-12-08 23:11:41.0,1,91.51
5855,2000-05-27 03:14:16.0,1,98.5
5872,2000-09-04 16:28:37.0,1,93.81
5876,2000-05-29 09:59:06.0,1,91.23
5877,2000-05-01 19:09:43.0,1,93.11
5925,2000-04-18 01:05:39.0,1,90.42
5930,2000-05-22 09:06:27.0,1,92.8
5959,2000-01-28 14:49:29.0,1,93.76
5961,2000-02-01 08:39:04.0,1,94.71
5963,2000-04-23 17:36:27.0,1,91.0
5993,2000-02-23 15:42:31.0,1,94.97
5998,2000-01-08 13:59:36.0,1,99.26
6004,2000-05-11 21:36:51.0,1,98.3
6008,2000-11-10 05:46:13.0,1,99.88
6016,2000-06-25 00:32:13.0,1,94.63
6030,2000-01-05 22:09:08.0,1,94.52
6038,2000-07-09 13:19:10.0,1,90.66
6053,2000-01-17 04:04:56.0,1,98.02
6054,2000-10-07 10:30:07.0,1,90.06
6057,2000-06-04 11:08:48.0,1,93.79
6071,2000-07-09 18:03:34.0,1,94.67
6072,2000-03-01 15:58:49.0,1,99.03
6084,2000-02-23 08:34:10.0,1,93.6
6087,2000-02-06 07:20:33.0,1,93.75
6104,2000-07-01 01:49:15.0,1,96.85
6106,2000-02-02 04:46:16.0,1,96.46
6154,2000-11-28 23:41:55.0,1,95.49
6158,2000-01-30 21:38:06.0,1,93.33
6164,2000-10-19 03:38:08.0,1,98.61
6177,2000-05-15 16:02:59.0,1,90.6
6186,2000-01-13 06:07:40.0,1,95.94
6191,2000-07-05 02:11:59.0,1,92.08
6202,2000-07-11 09:51:09.0,1,96.69
6205,2000-02-24 00:42:54.0,1,91.53
6206,2000-02-18 12:06:06.0,1,91.8
6231,2000-01-28 18:05:05.0,1,94.73
6237,2000-06-15 01:07:09.0,1,95.25
6239,2000-06-21 15:49:29.0,1,96.41
6246,2000-03-08 04:30:03.0,1,99.65
